"","Coach","Team","Race","Net_PPA","Net_SR","Net_Stuff_Rate","Net_Pass_SR","Net_FPI","Tenure","total_sr","total_stuffs","total_pass_sr","total_ppa"
"246","Mike Neu","Ball State","White",0.020193909653733,-0.00261478173116741,-0.0592589607055473,-0.0309277111295828,-4.6,6,-0.0156886903870045,-0.355553764233284,-0.185566266777497,0.121163457922398
"247","Mike Norvell","Florida State","White",-0.0565426997417067,-0.00895268299618607,-0.0541249679383294,-0.0835730954069069,NA,2,-0.0179053659923721,-0.108249935876659,-0.167146190813814,-0.113085399483413
"248","Mike Norvell","Memphis","White",0.0656087775671526,0.0142551935395323,0.0350479480354237,0.0225074175175791,4.46666666666667,4,0.0570207741581292,0.140191792141695,0.0900296700703163,0.26243511026861
"249","Mike Riley","Nebraska","White",-0.141294275225089,-0.0845133171920799,0.0139294385807686,-0.0938899780930002,-6.93333333333333,3,-0.25353995157624,0.0417883157423059,-0.281669934279001,-0.423882825675267
"250","Mike Sanford Jr.","Western Kentucky","White",-0.177903195626288,-0.081121611227331,0.0439290229386957,-0.0830016590406767,NA,2,-0.162243222454662,0.0878580458773915,-0.166003318081353,-0.355806391252577
"251","Mike Sherman","Texas A&M","White",0.023119183223686,0.0139571896068713,0.0135557615753507,0.0534107475663416,-1.675,4,0.0558287584274852,0.054223046301403,0.213642990265366,0.0924767328947439
"252","Neal Brown","Troy","White",0.0854815624659632,0.0260504083156017,-0.0325708903464992,0.0179294200336776,8.8,4,0.104201633262407,-0.130283561385997,0.0717176801347104,0.341926249863853
"253","Neal Brown","West Virginia","White",-0.0904588943902232,-0.0343211392815929,0.033383264564273,-0.0457421471516921,-7.73333333333333,3,-0.102963417844779,0.100149793692819,-0.137226441455076,-0.27137668317067
"254","Neil Callaway","UAB","White",-0.0888793773294032,-0.0428544093593557,0.0133878502399367,-0.0480251063779365,-6.49,5,-0.214272046796778,0.0669392511996833,-0.240125531889682,-0.444396886647016
"255","Nick Rolovich","Hawai'i","White",0.0815507829419945,0.0541130824395517,0.0138649168526311,0.0707639642803196,NA,4,0.216452329758207,0.0554596674105243,0.283055857121278,0.326203131767978
"256","Nick Rolovich","Washington State","White",-0.163404437330204,-0.0716352702823018,0.0574555270557784,-0.0939812392864502,NA,2,-0.143270540564604,0.114911054111557,-0.1879624785729,-0.326808874660408
"257","Nick Saban","Alabama","White",0.186332313415974,0.0814843328077531,-0.0107145019429594,0.0772935624298063,15.1266666666667,15,1.2222649921163,-0.16071752914439,1.1594034364471,2.7949847012396
"258","Norm Chow","Hawai'i","Other",-0.138316628427216,-0.0790351887864382,-0.0616111582453489,-0.073335304832718,NA,4,-0.316140755145753,-0.246444632981395,-0.293341219330872,-0.553266513708863
"259","P.J. Fleck","Minnesota","White",0.00675714118797119,-0.00393715830534119,0.0194402649702008,-0.0238195467993696,0.359999999999999,5,-0.019685791526706,0.0972013248510041,-0.119097733996848,0.0337857059398559
"260","P.J. Fleck","Western Michigan","White",0.0605298461670493,-0.0055685820682006,-0.0123479129766551,-0.00402160653981126,NA,4,-0.0222743282728024,-0.0493916519066204,-0.016086426159245,0.242119384668197
"261","Pat Fitzgerald","Northwestern","White",0.00243444073276597,0.0107589260735899,-0.0766580307050853,0.00199339626891443,-2.3875,16,0.172142817177439,-1.22652849128136,0.0318943403026308,0.0389510517242555
"262","Pat Narduzzi","Pittsburgh","White",0.00941751378394551,-0.0104810358982348,0.011823955108281,-0.0342847694397805,NA,7,-0.0733672512876439,0.0827676857579669,-0.239993386078463,0.0659225964876186
"263","Paul Chryst","Pittsburgh","White",0.0214423337608266,0.0401033405977952,-0.0107778681974094,0.0197383208657147,NA,3,0.120310021793386,-0.0323336045922283,0.0592149625971441,0.06432700128248
"264","Paul Chryst","Wisconsin","White",0.0483303314376091,0.0267569646480128,-0.0445736609026861,0.0265416030135078,0.309523809523807,7,0.18729875253609,-0.312015626318803,0.185791221094554,0.338312320063264
"265","Paul Haynes","Kent State","Black",-0.121738014877094,-0.0395499242107048,0.0890396768191879,0.0067962517605219,-9.04666666666667,5,-0.197749621053524,0.44519838409594,0.0339812588026095,-0.60869007438547
"266","Paul Johnson","Georgia Tech","White",0.0749941251415461,-0.019077339184401,0.0257345081859576,-0.0733645011898225,2.26363636363636,11,-0.209850731028411,0.283079590045534,-0.807009513088047,0.824935376557007
"267","Paul Pasqualoni","Connecticut","White",-0.0409070601041379,-0.0132964868942691,-0.0219069530214858,0.0128841009753773,NA,3,-0.0398894606828073,-0.0657208590644575,0.0386523029261319,-0.122721180312414
"268","Paul Rhoads","Iowa State","White",0.0186325693223156,0.00645887448350585,0.0181048516327419,0.00343179637435437,4.84285714285714,7,0.0452121213845409,0.126733961429193,0.0240225746204806,0.130427985256209
"269","Paul Wulff","Washington State","White",-0.145146336692525,-0.0789750074478966,0.030008201588232,-0.053719641604663,NA,4,-0.315900029791586,0.120032806352928,-0.214878566418652,-0.580585346770102
"270","Pete Lembo","Ball State","White",-0.0576920164926676,-0.00181019078242106,0.00768569210933226,0.0203231832716788,1.17333333333333,5,-0.00905095391210531,0.0384284605466613,0.101615916358394,-0.288460082463338
"271","Philip Montgomery","Tulsa","White",0.0631273585157581,0.0105084777107701,0.0301447125390132,0.0270544053529413,3.80952380952381,7,0.0735593439753905,0.211012987773092,0.189380837470589,0.441891509610307
"272","Ralph Friedgen","Maryland","White",-0.0656756515629084,-0.054255447511026,-0.0462287009163786,-0.0129924517484162,-0.5,2,-0.108510895022052,-0.0924574018327572,-0.0259849034968324,-0.131351303125817
"273","Randy Edsall","Maryland","White",-0.058700780143568,-0.0260175629202793,0.034565228941046,-0.0181348565420336,-2.90666666666667,5,-0.130087814601397,0.17282614470523,-0.0906742827101678,-0.29350390071784
"274","Randy Shannon","Miami","Black",-0.0652085808213662,-0.0299569881060899,0.0398490928601768,-0.0328826159414394,-3.35,4,-0.11982795242436,0.159396371440707,-0.131530463765758,-0.260834323285465
"275","Rich Ellerson","Army","White",0.151222383016685,0.080185716346393,-0.0929265049996708,0.0651783950893478,3.30666666666667,5,0.400928581731965,-0.464632524998354,0.325891975446739,0.756111915083426
"276","Rich Rodriguez","Arizona","White",-0.0252279839698531,-0.038351910977506,-0.0413268358981092,-0.0937418529772471,-1.06666666666667,6,-0.230111465865036,-0.247961015388655,-0.562451117863483,-0.151367903819119
"277","Rich Rodriguez","Michigan","White",-0.0225849627116133,-0.01256342150463,0.0221958988449826,-0.0634739470416331,-13.4666666666667,3,-0.0376902645138899,0.0665876965349477,-0.190421841124899,-0.06775488813484
"278","Rick Neuheisel","UCLA","White",-0.0113716465815579,-0.01632624971951,0.0280227646008102,-0.00163924881503502,-8.375,4,-0.0653049988780401,0.112091058403241,-0.00655699526014009,-0.0454865863262316
"279","Rick Stockstill","Middle Tennessee","White",0.0488531925949654,0.158783424636777,0.109682635034888,0.197836730507351,NA,16,2.54053479418843,1.75492216055822,3.16538768811761,0.781651081519446
"280","Ricky Rahne","Old Dominion","White",0.149465870631444,0.0493037768768312,0.02007983985324,0.0436307818504155,NA,1,0.0493037768768312,0.02007983985324,0.0436307818504155,0.149465870631444
"281","Rob Ianello","Akron","White",-0.0783567838083527,-0.075868564284661,0.051650086518422,-0.088408152232623,-14.25,2,-0.151737128569322,0.103300173036844,-0.176816304465246,-0.156713567616705
"282","Robbie Caldwell","Vanderbilt","White",-0.0535239330685147,-0.0217238657845627,-0.0259951443826121,-0.0939409608831572,-9.5,1,-0.0217238657845627,-0.0259951443826121,-0.0939409608831572,-0.0535239330685147
"283","Rocky Long","San Diego State","White",0.0853431937888566,0.0415832012546791,-0.027288061186391,0.0499443823328489,8.02222222222222,9,0.374248811292112,-0.245592550677519,0.44949944099564,0.768088744099709
"284","Rod Carey","Northern Illinois","White",-0.0312988501992764,-0.0211547228368498,0.0388367141450885,-0.040843979296854,NA,6,-0.126928337021099,0.233020284870531,-0.245063875781124,-0.187793101195659
"285","Rod Carey","Temple","White",-0.200172202817861,-0.0872304583007944,0.00826358556023954,-0.0795439054105181,-15.6333333333333,3,-0.261691374902383,0.0247907566807186,-0.238631716231554,-0.600516608453582
"286","Ron Caragher","San José State","White",-0.0256372606337477,0.0203202391783121,0.0162887135379206,0.0264510988917908,NA,4,0.0812809567132484,0.0651548541516825,0.105804395567163,-0.102549042534991
"287","Ron English","Eastern Michigan","Black",-0.027328458401258,-0.0339594387174469,0.0454584317174987,-0.0499979629374742,NA,5,-0.169797193587234,0.227292158587493,-0.249989814687371,-0.13664229200629
"288","Ron Prince","Kansas State","Other",0.0483038344921525,0.079714023749459,-0.0953365889709023,0.113663055329745,4,3,0.239142071248377,-0.286009766912707,0.340989165989235,0.144911503476457
"289","Ron Turner","Florida International","White",-0.13852206454808,-0.0945710375388989,0.0395195672065767,-0.0670093143553886,NA,4,-0.378284150155596,0.158078268826307,-0.268037257421554,-0.55408825819232
"290","Ruffin McNeill","East Carolina","Black",0.046435249632287,0.0406712608629389,0.0668717185994539,0.066106120047361,NA,6,0.244027565177633,0.401230311596723,0.396636720284166,0.278611497793722
"291","Ryan Day","Ohio State","White",0.0374624814669115,-0.0233333731320386,0.0285850987687947,0.0273563213062386,NA,3,-0.0700001193961159,0.085755296306384,0.0820689639187157,0.112387444400735
"292","Ryan Silverfield","Memphis","White",-0.139914629225767,-0.0643533861579685,0.0420338289412729,-0.0726818135650282,-8.95,2,-0.128706772315937,0.0840676578825458,-0.145363627130056,-0.279829258451535
"293","Sam Pittman","Arkansas","White",0.226870149967638,0.0821854604836231,-0.0323155469815299,0.123026589007401,10.8333333333333,2,0.164370920967246,-0.0646310939630599,0.246053178014801,0.453740299935275
"294","Scot Loeffler","Bowling Green","White",-0.038705301001655,-0.0103199736523415,-0.023231705131746,-0.0868444120586071,-8.63333333333333,3,-0.0309599209570245,-0.0696951153952381,-0.260533236175821,-0.116115903004965
"295","Scott Frost","Nebraska","White",0.0783466856079308,0.0453427055911434,0.00108478531881318,0.0657216966622198,0.483333333333333,4,0.181370822364574,0.0043391412752527,0.262886786648879,0.313386742431723
"296","Scott Frost","UCF","White",0.223542234187683,0.0515375179255727,0.0504638986162099,0.0842746109309628,7.91666666666667,2,0.103075035851145,0.10092779723242,0.168549221861926,0.447084468375366
"297","Scott Satterfield","Appalachian State","White",0.335357960984762,0.122440093726111,-0.0830589703861879,0.107802260165916,NA,5,0.612200468630557,-0.41529485193094,0.539011300829582,1.67678980492381
"298","Scott Satterfield","Louisville","White",-0.00276535754271917,-0.0123066977577663,0.0523926444013897,0.0429996127930001,-3.03333333333333,3,-0.0369200932732988,0.157177933204169,0.128998838379,-0.00829607262815751
"299","Scott Shafer","Syracuse","White",-0.0954316332053361,-0.0684721281820682,0.0479051069830614,-0.0645997805932649,-1.76666666666667,3,-0.205416384546205,0.143715320949184,-0.193799341779795,-0.286294899616008
"300","Scottie Montgomery","East Carolina","Black",-0.246367183326771,-0.124159098570587,0.00684150955896104,-0.137714766878159,NA,3,-0.372477295711762,0.0205245286768831,-0.413144300634478,-0.739101549980313
"301","Sean Kugler","UTEP","White",-0.112227019724862,-0.0132092006180506,-0.0257672015732539,-0.0327091544662351,-9.34,5,-0.0660460030902529,-0.12883600786627,-0.163545772331176,-0.561135098624308
"302","Sean Lewis","Kent State","White",0.185781242920482,0.0799443091486292,-0.0286372683610091,0.0844787252851877,7.1,4,0.319777236594517,-0.114549073444037,0.337914901140751,0.743124971681928
"303","Seth Littrell","North Texas","White",0.127621693288429,0.0493706380194741,-0.00783577689807127,0.0620267046447368,0.25,6,0.296223828116845,-0.0470146613884276,0.372160227868421,0.765730159730573
"304","Shane Beamer","South Carolina","White",0.0684918843345022,0.0169789247643085,0.029551773601406,0.0393903814464285,NA,1,0.0169789247643085,0.029551773601406,0.0393903814464285,0.0684918843345022
"305","Shawn Clark","Appalachian State","White",-0.0258487916311889,0.0262316224890314,-0.0475501615700548,0.0222426610848741,NA,2,0.0524632449780629,-0.0951003231401096,0.0444853221697482,-0.0516975832623778
"306","Shawn Elliott","Georgia State","White",0.00501997475872745,0.086788619313213,-0.0670141691627336,0.0126942183935203,4.64666666666667,5,0.433943096566065,-0.335070845813668,0.0634710919676013,0.0250998737936373
"307","Skip Holtz","Louisiana Tech","White",0.0938415733869298,0.00786678323926571,-0.0388388485468277,0.00965945824383413,NA,9,0.0708010491533914,-0.349549636921449,0.0869351241945072,0.844574160482368
"308","Skip Holtz","South Florida","White",-0.10685750635272,-0.0274061057172589,0.0201044099506592,-0.0970638123745201,NA,3,-0.0822183171517768,0.0603132298519776,-0.29119143712356,-0.32057251905816
"309","Sonny Dykes","California","White",-0.0386364236432523,-0.0211235922883979,0.00854227817674463,-0.0305629596174283,NA,4,-0.0844943691535915,0.0341691127069785,-0.122251838469713,-0.154545694573009
"310","Sonny Dykes","Louisiana Tech","White",0.00540675696813012,0.0193138931018377,-0.00984820384809607,0.0665615126879879,NA,3,0.0579416793055132,-0.0295446115442882,0.199684538063964,0.0162202709043903
"311","Sonny Dykes","SMU","White",0.114801827402762,0.0685362140751311,-0.00504109264077782,0.0353592004828067,8.14166666666667,4,0.274144856300524,-0.0201643705631113,0.141436801931227,0.459207309611049
"312","Stan Brock","Army","White",-0.0342379326548739,-0.0360617226322033,-0.0466275937908903,-0.130343411216537,-5.05,2,-0.0721234452644066,-0.0932551875817806,-0.260686822433074,-0.0684758653097479
"313","Stan Parrish","Ball State","White",-0.0695884209431763,-0.0624050600678854,0.00412716541873806,-0.108909083044815,-13.7,2,-0.124810120135771,0.00825433083747612,-0.21781816608963,-0.139176841886353
"314","Steve Addazio","Boston College","White",0.0569325270998605,0.0563397939098003,-0.0728154853799276,0.0543185683071191,3.14761904761905,7,0.394378557368602,-0.509708397659493,0.380229978149833,0.398527689699023
"315","Steve Addazio","Colorado State","White",-0.0426918995795994,-0.00568551458306077,-0.0574685700312615,-0.0476527147653263,0.466666666666667,2,-0.0113710291661215,-0.114937140062523,-0.0953054295306526,-0.0853837991591988
"316","Steve Addazio","Temple","White",-0.00286318882278896,0.0235346179060441,-0.0411193255008961,0.0567048729461597,1.55,2,0.0470692358120881,-0.0822386510017923,0.113409745892319,-0.00572637764557793
"317","Steve Campbell","South Alabama","White",-0.0318120884674989,-0.0479218464834569,-0.039799639201918,-0.0877089261061871,-2.96666666666667,3,-0.143765539450371,-0.119398917605754,-0.263126778318561,-0.0954362654024968
"318","Steve Fairchild","Colorado State","White",-0.0195933760480636,0.0018144070647827,-0.0114259798780327,-0.0311090631574402,-6.61666666666667,4,0.00725762825913079,-0.0457039195121308,-0.124436252629761,-0.0783735041922543
"319","Steve Kragthorpe","Louisville","White",-0.163151496096993,-0.0869831864599456,0.0368257040065532,-0.184606897865693,-19.6333333333333,3,-0.260949559379837,0.110477112019659,-0.553820693597079,-0.489454488290978
"320","Steve Sarkisian","Texas","White",-0.0885538773526282,-0.0203879112762955,-0.00835490021745355,-0.025187003150813,-5.83333333333333,1,-0.0203879112762955,-0.00835490021745355,-0.025187003150813,-0.0885538773526282
"321","Steve Sarkisian","USC","White",0.0765069667830132,0.00491431673607978,-0.0192841831527725,-0.0113202122579076,2.33333333333333,2,0.00982863347215956,-0.0385683663055451,-0.0226404245158153,0.153013933566026
"322","Steve Sarkisian","Washington","White",0.140261558836192,0.0774482669755421,-0.0182314067550919,0.0903678650721007,8.17333333333333,5,0.387241334877711,-0.0911570337754594,0.451839325360504,0.701307794180958
"323","Steve Spurrier","South Carolina","White",0.0216150188958021,0.00778541303908331,0.0115827987148212,-0.0111880134393188,3.63,5,0.0389270651954166,0.0579139935741062,-0.055940067196594,0.108075094479011
"324","Terry Bowden","Akron","White",0.0823211167331757,0.0414270854336059,-0.0125498237119216,0.101407860861715,9.2,6,0.248562512601635,-0.0752989422715294,0.608447165170292,0.493926700399054
"325","Terry Bowden","Louisiana Monroe","White",-0.0443649083878954,-0.0565031433919887,0.0882419664965844,-0.0800739676977393,NA,1,-0.0565031433919887,0.0882419664965844,-0.0800739676977393,-0.0443649083878954
"326","Thomas Hammock","Northern Illinois","Black",-0.105185096575985,-0.0704549693626234,0.033843491280469,-0.0549120537983405,NA,3,-0.21136490808787,0.101530473841407,-0.164736161395022,-0.315555289727956
"327","Tim Albin","Ohio","White",-0.155579199992689,-0.0791039132288264,0.0330258497273599,-0.129689953869009,-14.4333333333333,1,-0.0791039132288264,0.0330258497273599,-0.129689953869009,-0.155579199992689
"328","Tim Beckman","Illinois","White",-0.105702410403538,-0.0525113526318062,0.0879753132315898,0.00334084567920856,-9.86666666666667,3,-0.157534057895419,0.26392593969477,0.0100225370376257,-0.317107231210613
"329","Tim Beckman","Toledo","White",0.0326341500025315,0.0423316317959956,-0.0125214685396281,0.0672106826668769,6.6,3,0.126994895387987,-0.0375644056188842,0.201632048000631,0.0979024500075946
"330","Tim Brewster","Minnesota","White",-0.0530513793583245,-0.0500684031407565,-0.000163532852144183,-0.0681691924645729,-12.625,4,-0.200273612563026,-0.00065413140857673,-0.272676769858291,-0.212205517433298
"331","Tim DeRuyter","Fresno State","White",-0.102560934739252,-0.0372912443356119,0.0703098774001047,-0.0574480410301165,-1.50666666666667,5,-0.18645622167806,0.351549387000524,-0.287240205150582,-0.51280467369626
"332","Tim Lester","Western Michigan","White",-0.112098039093027,-0.0257506024310874,-0.00365859437622065,-0.0507932937753911,NA,5,-0.128753012155437,-0.0182929718811033,-0.253966468876956,-0.560490195465137
"333","Todd Berry","Louisiana Monroe","White",-0.00792425656288626,0.0025366888210121,-0.0191200475838912,0.00887900520800922,NA,6,0.0152201329260726,-0.114720285503347,0.0532740312480553,-0.0475455393773176
"334","Todd Dodge","North Texas","White",0.225204355033535,0.175759146663163,-0.109107026622784,0.217387544357461,0.649999999999999,4,0.70303658665265,-0.436428106491134,0.869550177429844,0.900817420134138
"335","Todd Graham","Arizona State","White",-0.0337962578861967,0.00940647150495477,0.00362705406930339,0.0396442049966576,2.21666666666667,6,0.0564388290297286,0.0217623244158203,0.237865229979945,-0.20277754731718
"336","Todd Graham","Hawai'i","White",0.0603241361436816,-0.023970687090329,-0.0319582616577288,-0.0272204074698052,3.41666666666667,2,-0.047941374180658,-0.0639165233154577,-0.0544408149396104,0.120648272287363
"337","Todd Graham","Pittsburgh","White",0.00180660585370934,-0.0257417412792534,-0.0256106379404472,-0.0462826826811392,NA,1,-0.0257417412792534,-0.0256106379404472,-0.0462826826811392,0.00180660585370934
"338","Todd Graham","Rice","White",0.0290519313105428,0.0392462253729364,0.0318321175785549,0.186016608848114,7.7,1,0.0392462253729364,0.0318321175785549,0.186016608848114,0.0290519313105428
"339","Todd Graham","Tulsa","White",-0.0188767940713511,0.00995345753717003,-0.019178263997679,-0.0266576784600451,-0.875,4,0.0398138301486801,-0.0767130559907161,-0.106630713840181,-0.0755071762854043
"340","Todd Monken","Southern Mississippi","White",-0.0633641821811333,-0.0478256130121912,0.0772456385644353,-0.00201760246682209,NA,3,-0.143476839036574,0.231736915693306,-0.00605280740046626,-0.1900925465434
"341","Tom Allen","Indiana","White",-0.0475320850327388,-0.020525738675496,0.0158348442430752,-0.015737603258774,4.06,5,-0.10262869337748,0.0791742212153762,-0.07868801629387,-0.237660425163694
"342","Tom Arth","Akron","White",-0.205532191638464,-0.0806239882514571,0.0204773844255459,-0.0895259124026853,-12.9916666666667,4,-0.322495953005828,0.0819095377021838,-0.358103649610741,-0.822128766553855
"343","Tom Herman","Houston","White",0.0859581096757754,0.0772240138738093,-0.0869895497983566,0.0985874223377088,7.8,2,0.154448027747619,-0.173979099596713,0.197174844675418,0.171916219351551
"344","Tom Herman","Texas","White",0.0787974271854349,0.0295659174322173,-0.0611533191067026,0.0225066102764068,6.38333333333333,4,0.118263669728869,-0.24461327642681,0.0900264411056273,0.31518970874174
"345","Tom O'Brien","NC State","White",0.0142115275409937,0.00313262937786757,0.021945555094346,0.0121561486765941,-0.866666666666667,6,0.0187957762672054,0.131673330566076,0.0729368920595646,0.0852691652459624
"346","Tommy Tuberville","Cincinnati","White",0.0116599424145537,0.00759865563428036,0.0206087601247372,0.0633450541177863,-4.45833333333333,4,0.0303946225371214,0.0824350404989488,0.253380216471145,0.0466397696582149
"347","Tommy Tuberville","Texas Tech","White",-0.0696977631225121,-0.0230319862199055,0.0337446163541206,-0.0364194996307971,-9.63333333333333,3,-0.0690959586597166,0.101233849062362,-0.109258498892391,-0.209093289367536
"348","Tony Levine","Houston","White",-0.0382847029595024,-0.0616383532427273,0.0542690159240133,-0.103653963374266,-5.46666666666667,3,-0.184915059728182,0.16280704777204,-0.310961890122797,-0.114854108878507
"349","Tony Sanchez","UNLV","Other",0.0343105783218675,-0.00401227406037463,-0.0173679591414211,-0.0349659756393793,-0.140000000000001,5,-0.0200613703018732,-0.0868397957071054,-0.174829878196896,0.171552891609337
"350","Tracy Claeys","Minnesota","White",0.03327882722935,0.0656852646809125,-0.00829729071928992,0.0482312134256718,2.06666666666667,1,0.0656852646809125,-0.00829729071928992,0.0482312134256718,0.03327882722935
"351","Trent Miles","Georgia State","Black",0.25664977284053,0.185269885062217,-0.0114043203424039,0.368151783955931,NA,4,0.741079540248866,-0.0456172813696156,1.47260713582372,1.02659909136212
"352","Troy Calhoun","Air Force","White",0.0864832218242373,0.0771664198564922,-0.0027426505870724,0.0411943857661187,1.28333333333333,15,1.15749629784738,-0.0411397588060861,0.61791578649178,1.29724832736356
"353","Turner Gill","Buffalo","Black",-0.0178695606330669,-0.0236103163743792,-0.0251073064186625,0.00825452052421266,13.275,4,-0.0944412654975169,-0.10042922567465,0.0330180820968506,-0.0714782425322677
"354","Turner Gill","Kansas","Black",-0.222031045805346,-0.188362759748282,0.0897254498461018,-0.170545880279845,-22.7166666666667,2,-0.376725519496565,0.179450899692204,-0.34109176055969,-0.444062091610692
"355","Turner Gill","Liberty","Black",0.0833998252680787,0.0216426365414707,-0.061349757867964,0.00573803075969659,NA,1,0.0216426365414707,-0.061349757867964,0.00573803075969659,0.0833998252680787
"356","Tyson Helton","Western Kentucky","White",-0.0102401067282413,0.0103502361648389,0.0287442109125755,0.040415303185918,NA,3,0.0310507084945168,0.0862326327377265,0.121245909557754,-0.0307203201847239
"357","Tyson Summers","Georgia Southern","White",-0.257794395799093,-0.0779026417275675,0.0157549200564181,0.044899437190716,NA,2,-0.155805283455135,0.0315098401128362,0.089798874381432,-0.515588791598187
"358","Urban Meyer","Ohio State","White",0.121457028356908,0.0751961517007722,-0.0164812571267943,0.0998215333173323,NA,7,0.526373061905405,-0.11536879988756,0.698750733221326,0.850199198498358
"359","Walt Bell","UMass","White",-0.243371448894037,-0.0889707992518123,0.0335258133780209,-0.118417281794174,-12.95,3,-0.266912397755437,0.100577440134063,-0.355251845382523,-0.730114346682111
"360","Will Hall","Southern Mississippi","White",-0.21833667397034,-0.0757805330345601,0.0340320853134665,-0.0694146889604595,NA,1,-0.0757805330345601,0.0340320853134665,-0.0694146889604595,-0.21833667397034
"361","Will Healy","Charlotte","White",0.031048940726543,0.0413263293302808,0.0266599286830125,0.123913705653418,5.56666666666667,3,0.123978987990842,0.0799797860490376,0.371741116960255,0.093146822179629
"362","Will Muschamp","Florida","White",-0.108792252203221,-0.0392359093793573,-0.00594576363529806,-0.0343141853210697,-12.0333333333333,4,-0.156943637517429,-0.0237830545411922,-0.137256741284279,-0.435169008812885
"363","Will Muschamp","South Carolina","White",-0.0484629472866604,-0.0201473208480115,0.00024878470247422,-0.0292444377513412,NA,5,-0.100736604240058,0.0012439235123711,-0.146222188756706,-0.242314736433302
"364","Willie Fritz","Georgia Southern","White",0.213039476066936,0.0710480814344784,-0.00756913268130063,0.327922981500381,NA,2,0.142096162868957,-0.0151382653626013,0.655845963000761,0.426078952133872
"365","Willie Fritz","Tulane","White",0.105130616646443,0.0569702209200779,0.00168381247151483,0.0715156553681559,7.73333333333333,6,0.341821325520467,0.010102874829089,0.429093932208935,0.63078369987866
"366","Willie Taggart","Florida Atlantic","Black",-0.0889053479264863,-0.0405042560428371,0.00275483139932617,-0.0344446418995875,NA,2,-0.0810085120856742,0.00550966279865234,-0.0688892837991749,-0.177810695852973
"367","Willie Taggart","Florida State","Black",-0.0846426483680384,-0.120035535702513,0.0394449539095824,-0.110268527145038,NA,2,-0.240071071405025,0.0788899078191648,-0.220537054290076,-0.169285296736077
"368","Willie Taggart","Oregon","Black",0.0601391056410518,0.0646461069351617,-0.0404366950676585,0.0293676780110977,-6.03333333333333,1,0.0646461069351617,-0.0404366950676585,0.0293676780110977,0.0601391056410518
"369","Willie Taggart","South Florida","Black",0.0386860843987136,-0.0693074648562582,0.0149531513528649,-0.0316836420107188,NA,4,-0.277229859425033,0.0598126054114596,-0.126734568042875,0.154744337594854
"370","Willie Taggart","Western Kentucky","Black",0.0543789371496002,0.0369891355413436,-0.136088984993194,0.0579329346189971,NA,3,0.110967406624031,-0.408266954979583,0.173798803856991,0.163136811448801
